Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-tjl7,counterbalance-lxdj,counterbalance-yqqs,counterbalance-jiws,counterbalance-eqty,counterbalance-xsf1,branch-4fbe,branch-ziux,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Response1,Response2,Response3,Response4,image1,training,intro1,intro2,intro3,train_conf1,green_tick,ANSWER1,next,go,cross_mark,train_conf2,train_conf3,train_conf4,train_conf5,didyouknow,definition,sampleimages,question,test,ANSWER2,ANSWER3,ANSWER4,ANSWER5,visualization,SAMguessed,ShowProgressBar,image0,black_arrow,black_arrow2,arrow_beam,black_arrow3,black_arrow4,answer,answer1,answer2,answer3,answer4,answer5,answer6,answer7,answer8,answer9,answer10,answer11,answer12,answer13,answer14,answer15,file_name,file_name1,file_name2,file_name3,file_name4,file_name5,file_name6,file_name7,file_name8,file_name9,file_name10,file_name11,file_name12,file_name13,file_name14,file_name15,didyouknow1,didyouknow2,didyouknow3,didyouknow4,didyouknow5,didyouknow6,didyouknow7,didyouknow8,didyouknow9,didyouknow10,didyouknow11,didyouknow12,didyouknow13,didyouknow14,didyouknow15,definition1,definition2,definition3,definition4,definition5,definition6,definition7,definition8,definition9,definition10,definition11,definition12,definition13,definition14,definition15,sampleimages1,sampleimages2,sampleimages3,sampleimages4,sampleimages5,sampleimages6,sampleimages7,sampleimages8,sampleimages9,sampleimages10,sampleimages11,sampleimages12,sampleimages13,sampleimages14,sampleimages15,SAMguessed1,SAMguessed2,SAMguessed3,SAMguessed4,SAMguessed5,SAMguessed6,SAMguessed7,SAMguessed8,SAMguessed9,SAMguessed10,SAMguessed11,SAMguessed12,SAMguessed13,SAMguessed14,SAMguessed15,visualization1,visualization2,visualization3,visualization4,visualization5,visualization6,visualization7,visualization8,visualization9,visualization10,visualization11,visualization12,visualization13,visualization14,visualization15,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10,question11,question12,question13,question14,question15
2,1614749574358,03/03/2021 05:32:54,1614749574501,-8,02/03/2021 21:32:54,38788,24,task-w7x5,,10563212,5eda94f69f275211dff92234,3215648,,complete,,603f1ef1ab9d37016b88f23a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Dog_NNs_Val,2,NNs,,,,,4,,Qualified,Input,Input,1,1,1,Screen 1,advancementZone,continue_button,19511.089999927208,,,,,0,1,0,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1614749603193,03/03/2021 05:33:23,1614749603341,-8,02/03/2021 21:33:23,38788,24,task-w7x5,,10563212,5eda94f69f275211dff92234,3215648,,complete,,603f1ef1ab9d37016b88f23a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Dog_NNs_Val,2,NNs,,,,,4,,Qualified,Input,Input,1,1,2,Screen 2,advancementZone,continue_button,28834.694999968633,,,,,0,1,0,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1614749607444,03/03/2021 05:33:27,1614749607373,-8,02/03/2021 21:33:27,38788,24,task-w7x5,,10563212,5eda94f69f275211dff92234,3215648,,complete,,603f1ef1ab9d37016b88f23a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Dog_NNs_Val,2,NNs,,,,,4,,Qualified,Input,Input,1,1,3,Screen 3,advancementZone,continue_button,4026.4950001146644,,,,,0,1,0,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1614749613251,03/03/2021 05:33:33,1614749613419,-8,02/03/2021 21:33:33,38788,24,task-w7x5,,10563212,5eda94f69f275211dff92234,3215648,,complete,,603f1ef1ab9d37016b88f23a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Dog_NNs_Val,2,NNs,,,,,4,,Qualified,Input,Input,1,1,4,Screen 4,advancementZone,continue_button,6041.734999977052,,,,,0,1,0,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1614749615736,03/03/2021 05:33:35,1614749615901,-8,02/03/2021 21:33:35,38788,24,task-w7x5,,10563212,5eda94f69f275211dff92234,3215648,,complete,,603f1ef1ab9d37016b88f23a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Dog_NNs_Val,2,NNs,,,,,4,,Qualified,Input,Input,1,1,5,Screen 5,advancementZone,continue_button,2477.9900000430644,,,,,0,1,0,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1614749625024,03/03/2021 05:33:45,1614749625182,-8,02/03/2021 21:33:45,38788,24,task-w7x5,,10563212,5eda94f69f275211dff92234,3215648,,complete,,603f1ef1ab9d37016b88f23a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Dog_NNs_Val,2,NNs,,,,,4,,Qualified,Input,Input,2,1,1,Screen 1,advancementZone,continue_button,9202.85000000149,,,,,0,1,0,,,,,,Introduction,Previous,,,,,dog_image_classification.jpeg,,intro1.jpg,intro2.jpg,intro3.jpg,,green_tick.jpg,,,,cross_mark.jpg,,,,,,,,,,,,,,,,,n02099712_n02099712_32_n02099712.jpeg,black_arrow1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1614749640093,03/03/2021 05:34:00,1614749640239,-8,02/03/2021 21:34:00,38788,24,task-w7x5,,10563212,5eda94f69f275211dff92234,3215648,,complete,,603f1ef1ab9d37016b88f23a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Dog_NNs_Val,2,NNs,,,,,4,,Qualified,Input,Input,2,1,2,Imagenet,advancementZone,continue_button,15046.889999881387,,,,,0,1,0,,,,,,Introduction,Previous,,,,,dog_image_classification.jpeg,,intro1.jpg,intro2.jpg,intro3.jpg,,green_tick.jpg,,,,cross_mark.jpg,,,,,,,,,,,,,,,,,n02099712_n02099712_32_n02099712.jpeg,black_arrow1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1614749664613,03/03/2021 05:34:24,1614749664787,-8,02/03/2021 21:34:24,38788,24,task-w7x5,,10563212,5eda94f69f275211dff92234,3215648,,complete,,603f1ef1ab9d37016b88f23a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Dog_NNs_Val,2,NNs,,,,,4,,Qualified,Input,Input,2,1,3,Screen 2,advancementZone,continue_button,24543.010000139475,,,,,0,1,0,,,,,,Introduction,Previous,,,,,dog_image_classification.jpeg,,intro1.jpg,intro2.jpg,intro3.jpg,,green_tick.jpg,,,,cross_mark.jpg,,,,,,,,,,,,,,,,,n02099712_n02099712_32_n02099712.jpeg,black_arrow1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1614749694984,03/03/2021 05:34:54,1614749695159,-8,02/03/2021 21:34:55,38788,24,task-w7x5,,10563212,5eda94f69f275211dff92234,3215648,,complete,,603f1ef1ab9d37016b88f23a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Dog_NNs_Val,2,NNs,,,,,4,,Qualified,Input,Input,2,1,4,Screen 3,advancementZone,continue_button,30366.165000014007,,,,,0,1,0,,,,,,Introduction,Previous,,,,,dog_image_classification.jpeg,,intro1.jpg,intro2.jpg,intro3.jpg,,green_tick.jpg,,,,cross_mark.jpg,,,,,,,,,,,,,,,,,n02099712_n02099712_32_n02099712.jpeg,black_arrow1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1614749706651,03/03/2021 05:35:06,1614749706811,-8,02/03/2021 21:35:06,38788,24,task-w7x5,,10563212,5eda94f69f275211dff92234,3215648,,complete,,603f1ef1ab9d37016b88f23a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Dog_NNs_Val,2,NNs,,,,,4,,Qualified,Input,Input,2,1,5,Screen 4,advancementZone,continue_button,11645.105000119656,,,,,0,1,0,,,,,,Introduction,Previous,,,,,dog_image_classification.jpeg,,intro1.jpg,intro2.jpg,intro3.jpg,,green_tick.jpg,,,,cross_mark.jpg,,,,,,,,,,,,,,,,,n02099712_n02099712_32_n02099712.jpeg,black_arrow1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1614749716125,03/03/2021 05:35:16,1614749716256,-8,02/03/2021 21:35:16,38788,24,task-w7x5,,10563212,5eda94f69f275211dff92234,3215648,,complete,,603f1ef1ab9d37016b88f23a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Dog_NNs_Val,2,NNs,,,,,4,,Qualified,Input,Input,3,1,1,Screen 1,Zone1,continue_keyboard,9404.565000208095,,,,,0,1,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1614749724101,03/03/2021 05:35:24,1614749724270,-8,02/03/2021 21:35:24,38788,24,task-w7x5,,10563212,5eda94f69f275211dff92234,3215648,,complete,,603f1ef1ab9d37016b88f23a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Dog_NNs_Val,2,NNs,,,,,4,,Qualified,Input,Input,3,1,2,Screen 2,advancementZone,response_button_text,8005.549999885261,,,Yes,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1614749728077,03/03/2021 05:35:28,1614749728243,-8,02/03/2021 21:35:28,38788,24,task-w7x5,,10563212,5eda94f69f275211dff92234,3215648,,complete,,603f1ef1ab9d37016b88f23a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Dog_NNs_Val,2,NNs,,,,,4,,Qualified,Input,Input,3,1,3,Correct1,Zone3,response_button_text,3962.3849999625236,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1614749736969,03/03/2021 05:35:36,1614749737137,-8,02/03/2021 21:35:37,38788,24,task-w7x5,,10563212,5eda94f69f275211dff92234,3215648,,complete,,603f1ef1ab9d37016b88f23a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Dog_NNs_Val,2,NNs,,,,,4,,Qualified,Input,Input,3,1,5,Screen 3,advancementZone,response_button_text,8887.815000023693,,,Yes,1,0,1,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1614749787046,03/03/2021 05:36:27,1614749787207,-8,02/03/2021 21:36:27,38788,24,task-w7x5,,10563212,5eda94f69f275211dff92234,3215648,,complete,,603f1ef1ab9d37016b88f23a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Dog_NNs_Val,2,NNs,,,,,4,,Qualified,Input,Input,3,1,7,Wrong2,Zone3,response_button_text,50060.82499981858,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1614749805157,03/03/2021 05:36:45,1614749805319,-8,02/03/2021 21:36:45,38788,24,task-w7x5,,10563212,5eda94f69f275211dff92234,3215648,,complete,,603f1ef1ab9d37016b88f23a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Dog_NNs_Val,2,NNs,,,,,4,,Qualified,Input,Input,3,1,8,Screen 4,advancementZone,response_button_text,18102.07000002265,,,Yes,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1614749810407,03/03/2021 05:36:50,1614749810575,-8,02/03/2021 21:36:50,38788,24,task-w7x5,,10563212,5eda94f69f275211dff92234,3215648,,complete,,603f1ef1ab9d37016b88f23a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Dog_NNs_Val,2,NNs,,,,,4,,Qualified,Input,Input,3,1,9,Correct3,Zone3,response_button_text,5247.10000003688,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1614749820595,03/03/2021 05:37:00,1614749820754,-8,02/03/2021 21:37:00,38788,24,task-w7x5,,10563212,5eda94f69f275211dff92234,3215648,,complete,,603f1ef1ab9d37016b88f23a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Dog_NNs_Val,2,NNs,,,,,4,,Qualified,Input,Input,3,1,11,Screen 5,Zone5,response_button_text,10171.53499997221,,,No,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1614749853608,03/03/2021 05:37:33,1614749853781,-8,02/03/2021 21:37:33,38788,24,task-w7x5,,10563212,5eda94f69f275211dff92234,3215648,,complete,,603f1ef1ab9d37016b88f23a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Dog_NNs_Val,2,NNs,,,,,4,,Qualified,Input,Input,3,1,12,Correct4,Zone3,response_button_text,33018.56500003487,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1614749866637,03/03/2021 05:37:46,1614749866806,-8,02/03/2021 21:37:46,38788,24,task-w7x5,,10563212,5eda94f69f275211dff92234,3215648,,complete,,603f1ef1ab9d37016b88f23a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Dog_NNs_Val,2,NNs,,,,,4,,Qualified,Input,Input,3,1,14,Screen 6,Zone5,response_button_text,13018.309999955818,,,No,1,0,1,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1614749890687,03/03/2021 05:38:10,1614749890855,-8,02/03/2021 21:38:10,38788,24,task-w7x5,,10563212,5eda94f69f275211dff92234,3215648,,complete,,603f1ef1ab9d37016b88f23a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Dog_NNs_Val,2,NNs,,,,,4,,Qualified,Input,Input,3,1,16,Wrong5,Zone3,response_button_text,24042.000000132248,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1614749894514,03/03/2021 05:38:14,1614749894676,-8,02/03/2021 21:38:14,38788,24,task-w7x5,,10563212,5eda94f69f275211dff92234,3215648,,complete,,603f1ef1ab9d37016b88f23a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Dog_NNs_Val,2,NNs,,,,,4,,Qualified,Input,Input,3,1,17,End of Training,Zone1,continue_keyboard,3815.1499999221414,,,,,0,1,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1614749898368,03/03/2021 05:38:18,1614749898540,-8,02/03/2021 21:38:18,38788,24,task-w7x5,,10563212,5eda94f69f275211dff92234,3215648,,complete,,603f1ef1ab9d37016b88f23a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Dog_NNs_Val,2,NNs,,,,,4,,Qualified,Input,Input,4,1,1,Screen 1,Zone1,continue_keyboard,3842.6200000103563,,,,,0,1,0,,,,,,Test Entry,,,,,,,,,,,,,,,,,,,,,,,,,test.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1614749919726,03/03/2021 05:38:39,1614749919892,-8,02/03/2021 21:38:39,38788,24,task-w7x5,,10563212,5eda94f69f275211dff92234,3215648,,complete,,603f1ef1ab9d37016b88f23a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Dog_NNs_Val,2,NNs,,,,,4,,Qualified,Input,Input,4,1,2,Screen 2,Zone1,continue_button,21336.730000097305,,,,,0,1,0,,,,,,Test Entry,,,,,,,,,,,,,,,,,,,,,,,,,test.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
